ensg	symbol	biotype	chrom	start	end	strand	host_symbol	host_ensg	host_type
ENSG00000221760	MIR548J	miRNA	22	26555212	26555323	-1	TPST2	ENSG00000128294	intragenic
ENSG00000264661	MIR3200	miRNA	22	30731557	30731641	1	OSBP2	ENSG00000184792	intragenic
ENSG00000264757	MIR3198-1	miRNA	22	17764180	17764259	-1	BID	ENSG00000015475	intragenic
ENSG00000207780	MIR648	miRNA	22	17980868	17980961	-1	MICAL3	ENSG00000243156	intragenic
ENSG00000266012	MIR4764	miRNA	22	33436582	33436669	-1	LARGE1	ENSG00000133424	intragenic
ENSG00000284031	MIR4761	miRNA	22	19963753	19963834	1	COMT	ENSG00000093010	intragenic
ENSG00000208023	MIR185	miRNA	22	20033139	20033220	1	TANGO2	ENSG00000183597	intragenic
ENSG00000284140	MIR3618	miRNA	22	20085746	20085833	1	DGCR8	ENSG00000128191	intragenic
ENSG00000284464	MIR1306	miRNA	22	20086058	20086142	1	DGCR8	ENSG00000128191	intragenic
ENSG00000278278	MIR6816	miRNA	22	20114686	20114751	-1	TRMT2A	ENSG00000099899	intragenic
ENSG00000221039	MIR1286	miRNA	22	20249134	20249211	-1	RTN4R	ENSG00000040608	intragenic
ENSG00000207932	MIR33A	miRNA	22	41900944	41901012	1	SREBF2	ENSG00000198911	intragenic
ENSG00000283829	MIR378I	miRNA	22	41923222	41923297	-1	TNFRSF13C	ENSG00000159958	intragenic
ENSG00000266320	MIR3909	miRNA	22	35335640	35335758	1	TOM1	ENSG00000100284	intragenic
ENSG00000274280	MIR6069	miRNA	22	35336721	35336799	-1	TOM1	ENSG00000100284	antisense
ENSG00000284289	MIR6820	miRNA	22	37967563	37967624	1	POLR2F	ENSG00000100142	intragenic
ENSG00000284266	MIR4534	miRNA	22	37988794	37988853	1	POLR2F	ENSG00000100142	intragenic
ENSG00000212102	MIR301B	miRNA	22	21652981	21653058	1		ENSG00000207751	intragenic
ENSG00000212102	MIR301B	miRNA	22	21652981	21653058	1		ENSG00000295055	antisense
ENSG00000283871	MIR130B	miRNA	22	21653304	21653385	1		ENSG00000207751	intragenic
ENSG00000283871	MIR130B	miRNA	22	21653304	21653385	1		ENSG00000295055	antisense
ENSG00000280968		miRNA	22	29333158	29333267	-1	AP1B1	ENSG00000100280	intragenic
ENSG00000284197	MIR658	miRNA	22	37844272	37844371	-1	ANKRD54	ENSG00000100124	intragenic
ENSG00000207696	MIR659	miRNA	22	37847678	37847774	-1	ANKRD54	ENSG00000100124	intragenic
ENSG00000277872	MIR6817	miRNA	22	25455646	25455711	1	CRYBB2P1	ENSG00000291087	intragenic
ENSG00000207575	MIR649	miRNA	22	21034176	21034272	-1		ENSG00000226872	antisense
ENSG00000278420	MIR6819	miRNA	22	36286847	36286907	-1	MYH9	ENSG00000100345	intragenic
ENSG00000283990	MIRLET7A3	miRNA	22	46112749	46112822	1	MIRLET7BHG	ENSG00000197182	intragenic
ENSG00000284175	MIR4763	miRNA	22	46113566	46113657	1	MIRLET7BHG	ENSG00000197182	intragenic
ENSG00000284520	MIRLET7B	miRNA	22	46113686	46113768	1	MIRLET7BHG	ENSG00000197182	intragenic
ENSG00000274552	MIR6889	miRNA	22	41252992	41253050	-1	RANGAP1	ENSG00000100401	intragenic
ENSG00000264073	MIR3199-1	miRNA	22	27920525	27920612	-1	TTC28-AS1	ENSG00000235954	antisense
ENSG00000283225	MIR3199-2	miRNA	22	27920526	27920611	1	TTC28-AS1	ENSG00000235954	intragenic
ENSG00000284015	MIR1281	miRNA	22	41092513	41092566	1		ENSG00000296654	antisense
ENSG00000284015	MIR1281	miRNA	22	41092513	41092566	1	EP300	ENSG00000100393	intragenic
ENSG00000284049	MIR650	miRNA	22	22822776	22822871	1	IGLV2-8	ENSG00000278196	intragenic
ENSG00000264824	MIR5571	miRNA	22	22886267	22886379	1			intergenic
ENSG00000221598	MIR1249	miRNA	22	45200954	45201019	-1	KIAA0930	ENSG00000100364	intragenic
ENSG00000264160	MIR4762	miRNA	22	45760524	45760598	1	ATXN10	ENSG00000130638	intragenic
ENSG00000264141	MIR3928	miRNA	22	31160062	31160119	-1			intergenic
ENSG00000266594	MIR4766	miRNA	22	40813883	40813958	-1	SLC25A17	ENSG00000100372	intragenic
ENSG00000284082	MIR7109	miRNA	22	31621467	31621531	-1	PISD	ENSG00000241878	intragenic
ENSG00000264139	MIR3667	miRNA	22	49543393	49543466	-1	MIR3667HG	ENSG00000188511	intragenic
ENSG00000275818	MIR6818	miRNA	22	30007049	30007113	1	MTMR3	ENSG00000100330	intragenic
ENSG00000266533	MIR3619	miRNA	22	46091044	46091126	1	MIRLET7BHG	ENSG00000197182	intragenic
ENSG00000271898	MIR4791	miRNA	3	19314848	19314931	-1	KCNH8	ENSG00000183960	antisense
ENSG00000266745	MIR3135A	miRNA	3	20137565	20137641	1	KAT2B	ENSG00000114166	intragenic
ENSG00000283885	MIR3714	miRNA	3	16933196	16933260	1	PLCL2	ENSG00000154822	intragenic
ENSG00000265376	MIR466	miRNA	3	31161704	31161787	-1		ENSG00000297141	intragenic
ENSG00000276147	MIR548AY	miRNA	3	32506283	32506389	-1	CMTM7	ENSG00000153551	antisense
ENSG00000207625	MIR128-2	miRNA	3	35744476	35744559	1	ARPP21	ENSG00000172995	intragenic
ENSG00000283298	MIR4272	miRNA	3	67225464	67225527	1			intergenic
ENSG00000265193	MIR3923	miRNA	3	79507887	79507969	1	ROBO1	ENSG00000169855	antisense
ENSG00000265328	MIR548AB	miRNA	3	103524033	103524116	-1			intergenic
ENSG00000265956	MIR4445	miRNA	3	109602828	109602897	1	LINC01205	ENSG00000228980	intragenic
ENSG00000207940	MIR567	miRNA	3	112112801	112112898	1	C3orf52	ENSG00000114529	intragenic
ENSG00000284421	MIR7110	miRNA	3	123161794	123161879	1	PDIA5	ENSG00000065485	intragenic
ENSG00000207963	MIR569	miRNA	3	171106664	171106759	-1		ENSG00000286856	antisense
ENSG00000207963	MIR569	miRNA	3	171106664	171106759	-1	TNIK	ENSG00000154310	intragenic
ENSG00000221251	MIR1263	miRNA	3	164171471	164171556	-1			intergenic
ENSG00000283333	MIR7977	miRNA	3	176515103	176515151	1		ENSG00000302303	intragenic
ENSG00000283333	MIR7977	miRNA	3	176515103	176515151	1	LINC01208	ENSG00000223715	antisense
ENSG00000264974	MIR4789	miRNA	3	175369540	175369621	1	NAALADL2	ENSG00000177694	intragenic
ENSG00000264534	MIR378B	miRNA	3	10330229	10330285	1	ATP2B2	ENSG00000157087	antisense
ENSG00000199032	MIR425	miRNA	3	49020148	49020234	-1	DALRD3	ENSG00000178149	intragenic
ENSG00000207605	MIR191	miRNA	3	49020618	49020709	-1	DALRD3	ENSG00000178149	intragenic
ENSG00000207605	MIR191	miRNA	3	49020618	49020709	-1	NDUFAF3	ENSG00000178057	antisense
ENSG00000284134	MIR568	miRNA	3	114316475	114316569	-1		ENSG00000259976	intragenic
ENSG00000284134	MIR568	miRNA	3	114316475	114316569	-1	ZBTB20	ENSG00000181722	intragenic
ENSG00000264623	MIR4796	miRNA	3	114743445	114743525	-1	ZBTB20	ENSG00000181722	intragenic
ENSG00000266383	MIR5002	miRNA	3	124132929	124133025	1	KALRN	ENSG00000160145	intragenic
ENSG00000283971	MIR4442	miRNA	3	25664873	25664939	-1	TOP2B	ENSG00000077097	intragenic
ENSG00000221120	MIR1224	miRNA	3	184241405	184241489	1	VWA5B2	ENSG00000145198	intragenic
ENSG00000265180	MIR4790	miRNA	3	5250177	5250255	-1			intergenic
ENSG00000264013	MIR3938	miRNA	3	55852492	55852594	-1	ERC2	ENSG00000187672	intragenic
ENSG00000264614	MIR5588	miRNA	3	185253210	185253272	-1	EHHADH	ENSG00000113790	intragenic
ENSG00000283958	MIR1248	miRNA	3	186786672	186786777	1	EIF4A2	ENSG00000156976	intragenic
ENSG00000284121	MIR198	miRNA	3	120395668	120395729	-1	BTNL12P	ENSG00000293512	antisense
ENSG00000284121	MIR198	miRNA	3	120395668	120395729	-1	FSTL1	ENSG00000163430	intragenic
ENSG00000207779	MIR15B	miRNA	3	160404588	160404685	1	TRIM59-IFT80	ENSG00000248710	antisense
ENSG00000207779	MIR15B	miRNA	3	160404588	160404685	1	SMC4	ENSG00000113810	intragenic
ENSG00000198987	MIR16-2	miRNA	3	160404745	160404825	1	TRIM59-IFT80	ENSG00000248710	antisense
ENSG00000198987	MIR16-2	miRNA	3	160404745	160404825	1	SMC4	ENSG00000113810	intragenic
ENSG00000264119	MIR4795	miRNA	3	87226189	87226277	-1			intergenic
ENSG00000199150	MIRLET7G	miRNA	3	52268278	52268361	-1	WDR82	ENSG00000164091	intragenic
ENSG00000207926	MIR135A1	miRNA	3	52294219	52294308	-1	GLYCTK-AS1	ENSG00000242797	intragenic
ENSG00000207926	MIR135A1	miRNA	3	52294219	52294308	-1	GLYCTK	ENSG00000168237	antisense
ENSG00000264084	MIR5688	miRNA	3	85385710	85385792	1		ENSG00000300779	intragenic
ENSG00000264084	MIR5688	miRNA	3	85385710	85385792	1	CADM2	ENSG00000175161	intragenic
ENSG00000284488	MIR6890	miRNA	3	49099854	49099914	-1	QARS1	ENSG00000172053	intragenic
ENSG00000276489	MIR6829	miRNA	3	195882329	195882395	-1	TNK2	ENSG00000061938	intragenic
ENSG00000264633	MIR4271	miRNA	3	49274120	49274186	1	C3orf62	ENSG00000188315	antisense
ENSG00000264633	MIR4271	miRNA	3	49274120	49274186	1	IHO1	ENSG00000173421	intragenic
ENSG00000216135	MIR885	miRNA	3	10394489	10394562	-1	ATP2B2	ENSG00000157087	intragenic
ENSG00000263573	MIR4270	miRNA	3	15496239	15496308	-1	COLQ	ENSG00000206561	intragenic
ENSG00000264354	MIR3134	miRNA	3	15697298	15697371	-1	BTD	ENSG00000169814	antisense
ENSG00000264354	MIR3134	miRNA	3	15697298	15697371	-1	ANKRD28	ENSG00000206560	intragenic
ENSG00000283848	MIR6872	miRNA	3	50273236	50273297	1	SEMA3B-AS1	ENSG00000232352	antisense
ENSG00000283848	MIR6872	miRNA	3	50273236	50273297	1	SEMA3B	ENSG00000012171	intragenic
ENSG00000278799	MIR6823	miRNA	3	48549961	48550021	-1	PFKFB4	ENSG00000114268	intragenic
ENSG00000284251	MIR711	miRNA	3	48578902	48578977	-1	COL7A1	ENSG00000114270	intragenic
ENSG00000284364	MIR6824	miRNA	3	48633636	48633698	-1	SLC26A6	ENSG00000225697	intragenic
ENSG00000284575	MIR4793	miRNA	3	48644194	48644280	-1	CELSR3	ENSG00000008300	intragenic
ENSG00000221585	MIR1226	miRNA	3	47849555	47849629	1	DHX30	ENSG00000132153	intragenic
ENSG00000265483	MIR4443	miRNA	3	48196564	48196616	1			intergenic
ENSG00000252466	MIR2115	miRNA	3	48316360	48316459	-1	SPINK8	ENSG00000229453	intragenic
ENSG00000276656	MIR6083	miRNA	3	124374332	124374437	1	KALRN	ENSG00000160145	intragenic
ENSG00000265981	MIR544B	miRNA	3	124732439	124732516	1	UMPS	ENSG00000114491	intragenic
ENSG00000221737	MIR548I1	miRNA	3	125790404	125790552	-1	LINC02614	ENSG00000241288	intragenic
ENSG00000221737	MIR548I1	miRNA	3	125790404	125790552	-1		ENSG00000284624	antisense
ENSG00000278658	MIR6826	miRNA	3	129272146	129272243	1	COPG1	ENSG00000181789	intragenic
ENSG00000264330	MIR5186	miRNA	3	151565876	151565995	-1	AADACL2-AS1	ENSG00000242908	intragenic
ENSG00000264330	MIR5186	miRNA	3	151565876	151565995	-1	LINC02066	ENSG00000241151	antisense
ENSG00000265470	MIR548AQ	miRNA	3	185767847	185767904	-1	IGF2BP2	ENSG00000073792	intragenic
ENSG00000221264	MIR1284	miRNA	3	71541970	71542089	-1		ENSG00000285708	intragenic
ENSG00000221264	MIR1284	miRNA	3	71541970	71542089	-1	FOXP1	ENSG00000114861	intragenic
ENSG00000263634	MIR3919	miRNA	3	159282646	159282734	1	IQCJ-SCHIP1	ENSG00000283154	intragenic
ENSG00000263634	MIR3919	miRNA	3	159282646	159282734	1	SCHIP1	ENSG00000151967	intragenic
ENSG00000199075	MIR26A1	miRNA	3	37969404	37969480	1	CTDSPL	ENSG00000144677	intragenic
ENSG00000265859	MIR5704	miRNA	3	131985855	131985931	-1	CPNE4	ENSG00000196353	intragenic
ENSG00000266780	MIR4444-2	miRNA	3	75214476	75214549	1		ENSG00000301012	antisense
ENSG00000263932	MIR4448	miRNA	3	183886800	183886885	1		ENSG00000293259	intragenic
ENSG00000265028		miRNA	3	24521362	24521435	-1		ENSG00000272554	intragenic
ENSG00000265028		miRNA	3	24521362	24521435	-1	THRB-AS1	ENSG00000228791	antisense
ENSG00000283726	MIR5193	miRNA	3	49806137	49806245	-1	UBA7	ENSG00000182179	intragenic
ENSG00000207922		miRNA	3	50173326	50173419	1	SEMA3F	ENSG00000001617	intragenic
ENSG00000265850	MIR4797	miRNA	3	197293878	197293948	-1	DLG1	ENSG00000075711	intragenic
ENSG00000284158	MIR6822	miRNA	3	39138206	39138266	1	TTC21A	ENSG00000168026	intragenic
ENSG00000278103	MIR8060	miRNA	3	96359964	96360039	1			intergenic
ENSG00000264986	MIR5092	miRNA	3	125151465	125151552	-1	SLC12A8	ENSG00000221955	intragenic
ENSG00000265333	MIR3137	miRNA	3	195134506	195134580	-1	XXYLT1	ENSG00000173950	intragenic
ENSG00000275789	MIR8064	miRNA	3	52846463	52846552	-1	STIMATE-MUSTN1	ENSG00000248592	intragenic
ENSG00000275789	MIR8064	miRNA	3	52846463	52846552	-1	STIMATE	ENSG00000213533	intragenic
ENSG00000207650	MIR570	miRNA	3	195699401	195699497	1	MUC20-OT1	ENSG00000242086	intragenic
ENSG00000275334	MIR5787	miRNA	3	50227436	50227490	1	GNAI2	ENSG00000114353	intragenic
ENSG00000284498	MIR564	miRNA	3	44861888	44861981	1	KIF15	ENSG00000163808	intragenic
ENSG00000284498	MIR564	miRNA	3	44861888	44861981	1	TMEM42	ENSG00000169964	intragenic
ENSG00000264477	MIR5682	miRNA	3	121049640	121049715	1	STXBP5L	ENSG00000145087	intragenic
ENSG00000283474	MIR6828	miRNA	3	170423103	170423162	1		ENSG00000285218	intragenic
ENSG00000283474	MIR6828	miRNA	3	170423103	170423162	1	CLDN11	ENSG00000013297	intragenic
ENSG00000284146	MIR922	miRNA	3	197674496	197674576	-1		ENSG00000287286	antisense
ENSG00000284146	MIR922	miRNA	3	197674496	197674576	-1	RUBCN	ENSG00000145016	intragenic
ENSG00000281426	MIR548BB	miRNA	3	60617805	60617870	-1	MTERF1P1	ENSG00000240097	antisense
ENSG00000281426	MIR548BB	miRNA	3	60617805	60617870	-1	FHIT	ENSG00000189283	intragenic
ENSG00000265355	MIR3136	miRNA	3	69048958	69049035	-1	EOGT-DT	ENSG00000244513	antisense
ENSG00000265355	MIR3136	miRNA	3	69048958	69049035	-1	TMF1	ENSG00000144747	intragenic
ENSG00000207651	MIR28	miRNA	3	188688781	188688866	1	LPP	ENSG00000145012	intragenic
ENSG00000207815	MIR563	miRNA	3	15873771	15873849	1		ENSG00000287042	intragenic
ENSG00000272543	MIR4787	miRNA	3	50675080	50675163	1	DOCK3	ENSG00000088538	intragenic
ENSG00000275067	MIR6825	miRNA	3	127575266	127575331	-1	TPRA1	ENSG00000163870	intragenic
ENSG00000276083	MIR7976	miRNA	3	127587111	127587176	-1	TPRA1	ENSG00000163870	intragenic
ENSG00000275670	MIR8076	miRNA	3	113432118	113432200	-1	SPICE1-CFAP44	ENSG00000285943	intragenic
ENSG00000275670	MIR8076	miRNA	3	113432118	113432200	-1	CFAP44-AS1	ENSG00000243849	antisense
ENSG00000275670	MIR8076	miRNA	3	113432118	113432200	-1	CFAP44	ENSG00000206530	intragenic
ENSG00000265253	MIR4446	miRNA	3	113594876	113594942	1	SIDT1	ENSG00000072858	intragenic
ENSG00000207954	MIR138-1	miRNA	3	44114212	44114310	1			intergenic
ENSG00000283894	MIR1324	miRNA	3	75630763	75630858	1		ENSG00000305327	intragenic
ENSG00000283894	MIR1324	miRNA	3	75630763	75630858	1		ENSG00000293315	antisense
ENSG00000283894	MIR1324	miRNA	3	75630763	75630858	1	CLUHP10	ENSG00000282511	intragenic
ENSG00000266396	MIR4273	miRNA	3	75738280	75738363	1	LINC00960	ENSG00000242516	intragenic
ENSG00000266396	MIR4273	miRNA	3	75738280	75738363	1	ZNF717	ENSG00000227124	antisense
ENSG00000265433	MIR4447	miRNA	3	116850277	116850367	-1	LSAMP	ENSG00000185565	intragenic
ENSG00000207717	MIR551B	miRNA	3	168551854	168551949	1		ENSG00000293389	intragenic
ENSG00000207717	MIR551B	miRNA	3	168551854	168551949	1	EGFEM1P	ENSG00000206120	intragenic
ENSG00000264897	MIR3921	miRNA	3	99964314	99964398	-1	CMSS1	ENSG00000184220	antisense
ENSG00000264897	MIR3921	miRNA	3	99964314	99964398	-1	FILIP1L	ENSG00000168386	intragenic
ENSG00000216058	MIR944	miRNA	3	189829922	189830009	1	TP63	ENSG00000073282	intragenic
ENSG00000207716	MIR572	miRNA	4	11368827	11368921	1		ENSG00000308608	intragenic
ENSG00000207716	MIR572	miRNA	4	11368827	11368921	1		ENSG00000308642	intragenic
ENSG00000207697	MIR573	miRNA	4	24520192	24520290	-1	DHX15	ENSG00000109606	intragenic
ENSG00000283275	MIR4275	miRNA	4	28819582	28819668	1			intergenic
ENSG00000283207	MIR1255B1	miRNA	4	36426366	36426428	-1	LINC02505	ENSG00000248215	intragenic
ENSG00000264319	MIR4801	miRNA	4	37241910	37241991	-1		ENSG00000293926	intragenic
ENSG00000265829	MIR548AG1	miRNA	4	60922619	60922684	1			intergenic
ENSG00000266421	MIR4451	miRNA	4	85722468	85722533	1	ARHGAP24	ENSG00000138639	intragenic
ENSG00000207988	MIR576	miRNA	4	109488698	109488795	1	SEC24B	ENSG00000138802	intragenic
ENSG00000273882	MIR8066	miRNA	4	101240795	101240872	-1	PPP3CA	ENSG00000138814	intragenic
ENSG00000221265	MIR1255A	miRNA	4	101330302	101330414	-1	PPP3CA	ENSG00000138814	intragenic
ENSG00000264274	MIR4799	miRNA	4	147782595	147782668	1	ARHGAP10	ENSG00000071205	intragenic
ENSG00000221369	MIR548G	miRNA	4	147344629	147344717	-1			intergenic
ENSG00000278502	MIR6082	miRNA	4	171186184	171186292	1			intergenic
ENSG00000283468	MIR4454	miRNA	4	163093574	163093628	-1			intergenic
ENSG00000265846	MIR4276	miRNA	4	174423795	174423864	1			intergenic
ENSG00000264585	MIR4449	miRNA	4	52712682	52712747	1	DANCR	ENSG00000226950	intragenic
ENSG00000264585	MIR4449	miRNA	4	52712682	52712747	1		ENSG00000293643	intragenic
ENSG00000221296	MIR548T	miRNA	4	173268160	173268233	1	GALNT7	ENSG00000109586	intragenic
ENSG00000283550	MIR2054	miRNA	4	125507259	125507307	1		ENSG00000302594	antisense
ENSG00000264621	MIR5591	miRNA	4	39411910	39411974	1	KLB	ENSG00000134962	intragenic
ENSG00000266515	MIR4452	miRNA	4	86542482	86542552	-1		ENSG00000299993	antisense
ENSG00000266515	MIR4452	miRNA	4	86542482	86542552	-1	MAPK10	ENSG00000109339	intragenic
ENSG00000263981	MIR5705	miRNA	4	87300495	87300583	-1			intergenic
ENSG00000266270		miRNA	4	78820752	78820821	1	BMP2K	ENSG00000138756	intragenic
ENSG00000266698	MIR3945	miRNA	4	184851013	184851110	-1	MIR3945HG	ENSG00000251230	intragenic
ENSG00000263458	MIR4455	miRNA	4	184938383	184938440	-1		ENSG00000289197	antisense
ENSG00000284587	MIR943	miRNA	4	1986384	1986477	-1	NELFA	ENSG00000185049	intragenic
ENSG00000207807	MIR95	miRNA	4	8005301	8005381	-1	ABLIM2	ENSG00000163995	intragenic
ENSG00000215961	MIR297	miRNA	4	110860582	110860647	-1			intergenic
ENSG00000283193	MIR1243	miRNA	4	113106863	113106955	1	ANK2	ENSG00000145362	intragenic
ENSG00000275810	MIR8082	miRNA	4	113152282	113152362	1	ANK2	ENSG00000145362	intragenic
ENSG00000266690	MIR4274	miRNA	4	7460028	7460118	1	SORCS2	ENSG00000184985	intragenic
ENSG00000265623	MIR3139	miRNA	4	143343460	143343535	1	GAB1	ENSG00000109458	intragenic
ENSG00000199169	MIR367	miRNA	4	112647874	112647941	-1	MIR302CHG	ENSG00000249532	intragenic
ENSG00000199169	MIR367	miRNA	4	112647874	112647941	-1	LARP7	ENSG00000174720	antisense
ENSG00000199145	MIR302D	miRNA	4	112648004	112648071	-1	MIR302CHG	ENSG00000249532	intragenic
ENSG00000199145	MIR302D	miRNA	4	112648004	112648071	-1	LARP7	ENSG00000174720	antisense
ENSG00000207927	MIR302A	miRNA	4	112648183	112648251	-1	MIR302CHG	ENSG00000249532	intragenic
ENSG00000207927	MIR302A	miRNA	4	112648183	112648251	-1	LARP7	ENSG00000174720	antisense
ENSG00000199102	MIR302C	miRNA	4	112648363	112648430	-1	MIR302CHG	ENSG00000249532	intragenic
ENSG00000199102	MIR302C	miRNA	4	112648363	112648430	-1	LARP7	ENSG00000174720	antisense
ENSG00000284463	MIR302B	miRNA	4	112648485	112648557	-1	MIR302CHG	ENSG00000249532	intragenic
ENSG00000284463	MIR302B	miRNA	4	112648485	112648557	-1	LARP7	ENSG00000174720	antisense
ENSG00000263445	MIR4450	miRNA	4	76573568	76573632	1	SHROOM3	ENSG00000138771	intragenic
ENSG00000283682	MIR548AH	miRNA	4	76575551	76575626	1	SHROOM3	ENSG00000138771	intragenic
ENSG00000278438	MIR7849	miRNA	4	146408583	146408688	1	SLC10A7	ENSG00000120519	antisense
ENSG00000264105	MIR3688-1	miRNA	4	159128802	159128894	-1	RAPGEF2	ENSG00000109756	antisense
ENSG00000283379	MIR3688-2	miRNA	4	159128805	159128891	1	RAPGEF2	ENSG00000109756	intragenic
ENSG00000263631	MIR378D1	miRNA	4	5923275	5923328	-1	C4orf50	ENSG00000181215	intragenic
ENSG00000207944	MIR574	miRNA	4	38868032	38868127	1	FAM114A1	ENSG00000197712	intragenic
ENSG00000207559	MIR578	miRNA	4	165386242	165386337	1	CPE	ENSG00000109472	intragenic
ENSG00000284276	MIR4800	miRNA	4	2250077	2250156	-1	MXD4	ENSG00000123933	intragenic
ENSG00000284253	MIR1973	miRNA	4	116299725	116299768	1			intergenic
ENSG00000264931	MIR3138	miRNA	4	10078611	10078692	-1	WDR1	ENSG00000071127	intragenic
ENSG00000266240	MIR5091	miRNA	4	13627865	13627957	1			intergenic
ENSG00000264678	MIR3140	miRNA	4	152489327	152489416	-1		ENSG00000287555	antisense
ENSG00000264678	MIR3140	miRNA	4	152489327	152489416	-1	FBXW7	ENSG00000109670	intragenic
ENSG00000283792	MIR4453	miRNA	4	152536428	152536516	1	MIR4453HG	ENSG00000268471	intragenic
ENSG00000264658	MIR4798	miRNA	4	7310450	7310524	1	SORCS2	ENSG00000184985	intragenic
ENSG00000207642	MIR571	miRNA	4	350157	350252	1	ZNF141	ENSG00000131127	intragenic
ENSG00000265213	MIR3684	miRNA	4	98997387	98997460	1	METAP1	ENSG00000164024	intragenic
ENSG00000207732	MIR218-1	miRNA	4	20528275	20528384	1	SLIT2	ENSG00000145147	intragenic
ENSG00000283281	MIR7978	miRNA	4	21464700	21464758	-1	KCNIP4	ENSG00000185774	intragenic
ENSG00000263642	MIR4802	miRNA	4	40502040	40502119	-1	RBM47	ENSG00000163694	intragenic
ENSG00000221563	MIR1269A	miRNA	4	66276824	66276928	1		ENSG00000287383	antisense
ENSG00000221563	MIR1269A	miRNA	4	66276824	66276928	1		ENSG00000249413	intragenic
ENSG00000207931	MIR577	miRNA	4	114656759	114656854	1	UGT8	ENSG00000174607	intragenic
ENSG00000207746	MIR575	miRNA	4	82753337	82753430	-1	SCD5	ENSG00000145284	intragenic
ENSG00000221227	MIR1305	miRNA	4	182169293	182169378	1		ENSG00000248266	intragenic
ENSG00000221227	MIR1305	miRNA	4	182169293	182169378	1	TENM3	ENSG00000218336	intragenic
ENSG00000221275	MIR548I2	miRNA	4	9556168	9556316	-1		ENSG00000304497	antisense
ENSG00000221275	MIR548I2	miRNA	4	9556168	9556316	-1		ENSG00000287117	intragenic
ENSG00000277388	MIR8053	miRNA	4	47652669	47652743	1	CORIN	ENSG00000145244	antisense
ENSG00000266415	MIR4636	miRNA	5	9053816	9053895	-1	SEMA5A	ENSG00000112902	intragenic
ENSG00000216077	MIR887	miRNA	5	15935182	15935260	1	FBXL7	ENSG00000183580	intragenic
ENSG00000207956	MIR579	miRNA	5	32394378	32394475	-1	ZFR	ENSG00000056097	intragenic
ENSG00000266243	MIR4279	miRNA	5	31936102	31936159	-1	PDZD2	ENSG00000133401	antisense
ENSG00000265304	MIR3650	miRNA	5	38557502	38557561	-1	LIFR-AS1	ENSG00000244968	antisense
ENSG00000265304	MIR3650	miRNA	5	38557502	38557561	-1	LIFR	ENSG00000113594	intragenic
ENSG00000207627	MIR581	miRNA	5	53951504	53951599	-1	ARL15	ENSG00000185305	intragenic
ENSG00000265421		miRNA	5	54075518	54075583	-1	ARL15	ENSG00000185305	intragenic
ENSG00000265135	MIR5687	miRNA	5	55508850	55508926	-1	PLPP1	ENSG00000067113	intragenic
ENSG00000264099	MIR4803	miRNA	5	72169467	72169540	1	MAP1B	ENSG00000131711	intragenic
ENSG00000264342	MIR3660	miRNA	5	90016621	90016720	-1		ENSG00000296522	intragenic
ENSG00000265919	MIR4280	miRNA	5	87114879	87114954	-1		ENSG00000249061	antisense
ENSG00000265919	MIR4280	miRNA	5	87114879	87114954	-1	MIR4280HG	ENSG00000233828	intragenic
ENSG00000221263	MIR548P	miRNA	5	100816482	100816565	-1	ST8SIA4	ENSG00000113532	intragenic
ENSG00000283498	MIR1244-2	miRNA	5	118974586	118974670	1	DTWD2	ENSG00000169570	antisense
